,rating,url
999,information alert,https://www.udemy.com/learn-to-pick-the-right-stock-broker-account/
1000,warning alert,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/
1001,Rating: 4.2 out of 5,https://www.udemy.com/introduction-to-futures-options/
1002,warning alert,https://www.udemy.com/learn-to-invest/
1003,information alert,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/
1004,warning alert,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/
1005,information alert,https://www.udemy.com/annuities-due-and-deferred/
1006,information alert,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/
1007,warning alert,https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/
1008,Rating: 4.7 out of 5,https://www.udemy.com/forex-currency-trading-for-beginners/
1009,information alert,https://www.udemy.com/basic-technical-analysis/
1010,Rating: 4.1 out of 5,https://www.udemy.com/forexmoney-management-psychology/
1011,warning alert,https://www.udemy.com/working-capital-assessment-for-bankers-credit-analysts/
1012,warning alert,https://www.udemy.com/cfa-workshop-6/
1013,warning alert,https://www.udemy.com/cfa-workshop-3/
1014,information alert,https://www.udemy.com/forex-market/
1015,information alert,https://www.udemy.com/bookkeeping-practical-with-software/
1016,information alert,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/
1017,information alert,https://www.udemy.com/trading-basics-in-30-minutes/
1018,warning alert,https://www.udemy.com/technical-charting/
1019,warning alert,https://www.udemy.com/profits-turbo/
1020,warning alert,https://www.udemy.com/nest-egg-secrets/
1021,information alert,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/
1022,Rating: 4.1 out of 5,https://www.udemy.com/making-money-from-stocks-shares/
1023,information alert,https://www.udemy.com/learn-financial-modeling-part-2/
1024,Rating: 5.0 out of 5,https://www.udemy.com/learn-financial-modeling-part-3/
1025,Rating: 4.8 out of 5,https://www.udemy.com/wealth-creation/
1026,Rating: 4.4 out of 5,https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/
1027,warning alert,https://www.udemy.com/aprender-programar-mql4-forex/
1028,Warnmeldung,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/
1029,Rating: 3.9 out of 5,https://www.udemy.com/contabilidad-en-una-hora/
1030,"Bewertung: 3,9 von 5",https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/
1031,Rating: 5.0 out of 5,https://www.udemy.com/contabilidad-gubernamental/
1032,評価: 4.5（5段階中）,https://www.udemy.com/jun-sakai-trading-course1/
1033,"Classificação: 4,0 de 5",https://www.udemy.com/formacao-de-precos-em-servicos/
1034,Warnmeldung,https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/
1035,"Рейтинг: 4,4 из 5",https://www.udemy.com/strangles/
1036,Rating: 4.4 out of 5,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/
1037,warning alert,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/
1038,alerta de aviso,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/
1039,alerta de advertencia,https://www.udemy.com/curso-de-iniciacion-al-trading/
1040,information alert,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/
1041,"Calificación: 4,2 de 5",https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/
1042,information alert,https://www.udemy.com/forexopciones-binarias-para-principiantes/
1043,alerta de advertencia,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/
1044,"Note : 3,4 sur 5",https://www.udemy.com/le-bitcoin-et-la-blockchain/
1045,avviso di attenzione,https://www.udemy.com/contabilita-generale/
1046,"Рейтинг: 4,3 из 5",https://www.udemy.com/optiontrading/
1047,"Calificación: 3,6 de 5",https://www.udemy.com/estrategias-de-inversion/
1048,評価: 2.4（5段階中）,https://www.udemy.com/binaryoptiontrainingprogram/
1049,information alert,https://www.udemy.com/caza-los-enormes-movimientos-del-mercado/
1050,"Valutazione: 3,8 su 5",https://www.udemy.com/le-basi-del-trading-online/
1051,評価: 4.0（5段階中）,https://www.udemy.com/kabucom_toushin/
1052,"Bewertung: 4,2 von 5",https://www.udemy.com/monatlich-geld-anlegen/
1053,Rating: 4.2 out of 5,https://www.udemy.com/invierte-en-la-bmv/
1054,"Classificação: 4,7 de 5",https://www.udemy.com/gestao-financeira/
1055,alerta de aviso,https://www.udemy.com/curso-bitcoin/
1056,"Classificação: 4,3 de 5",https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/
1057,Rating: 4.5 out of 5,https://www.udemy.com/aprende-a-invertir-sin-capital/
1058,"Note : 4,7 sur 5",https://www.udemy.com/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/
1059,Rating: 3.7 out of 5,https://www.udemy.com/introduccion-a-las-finanzas/
1060,"Bewertung: 4,0 von 5",https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/
1061,warning alert,https://www.udemy.com/forex-espanol/
1062,"Bewertung: 3,7 von 5",https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/
1063,warning alert,https://www.udemy.com/introduction-to-health-financing/
1064,information alert,https://www.udemy.com/accounting-cycle-in-60-minutes/
1065,warning alert,https://www.udemy.com/optimize/
1066,Rating: 4.2 out of 5,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/
1067,information alert,https://www.udemy.com/cfa-level-1-fixed-income/
1068,information alert,https://www.udemy.com/sinking-funds/
1069,Rating: 4.1 out of 5,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/
1070,Rating: 4.0 out of 5,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/
1071,Rating: 4.2 out of 5,https://www.udemy.com/basic-costing/
1072,Rating: 4.3 out of 5,https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/
1073,warning alert,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/
1074,Rating: 4.1 out of 5,https://www.udemy.com/understanding-financial-derivatives/
1075,information alert,https://www.udemy.com/forex-basics-c/
1076,Rating: 3.4 out of 5,https://www.udemy.com/forex-help-i-cant-trade/
1077,Rating: 4.1 out of 5,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/
1078,information alert,https://www.udemy.com/faster-financial-close/
1079,information alert,https://www.udemy.com/easy-finance-for-startups/
1080,https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,
1081,Rating: 3.9 out of 5,https://www.udemy.com/depreciation-amor/
1082,Rating: 3.1 out of 5,https://www.udemy.com/breakeven-analysis-and-pricing/
1083,Rating: 4.0 out of 5,https://www.udemy.com/tally-erp-complete-training-in-urdu/
1084,information alert,https://www.udemy.com/accounting-simplified/
1085,Rating: 4.6 out of 5,https://www.udemy.com/series-7-intermediate-options/
1086,warning alert,https://www.udemy.com/accounting-and-business-basics/
1087,information alert,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/
1088,warning alert,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/
1089,"Calificación: 3,7 de 5",https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/
1090,warning alert,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/
1091,"Classificação: 4,2 de 5",https://www.udemy.com/formacao-de-precos-em-projetos/
1092,Rating: 4.7 out of 5,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/
1093,Warnmeldung,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/
1094,"Classificação: 4,2 de 5",https://www.udemy.com/investimento-em-acoes/
1095,評価: 4.5（5段階中）,https://www.udemy.com/excel-zw/
1096,"Calificación: 3,9 de 5",https://www.udemy.com/diferentes-opciones-de-trading-en-bolsa/
1097,"Bewertung: 4,0 von 5",https://www.udemy.com/grundlagen-der-finanziellen-unabhangigkeit/
1098,https://www.udemy.com/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/,
1099,warning alert,https://www.udemy.com/corporate-ethics/
1100,Rating: 4.8 out of 5,https://www.udemy.com/cfa-level-2-quantitative-methods/
1101,Rating: 3.8 out of 5,https://www.udemy.com/financial-statement-concepts/
1102,Rating: 4.1 out of 5,https://www.udemy.com/core-finance-principles-in-60-minutes/
1103,Rating: 4.1 out of 5,https://www.udemy.com/learn-wave-accounting-to-maintain-books-properly/
1104,Rating: 4.0 out of 5,https://www.udemy.com/making-tax-digital/
1105,Rating: 4.4 out of 5,https://www.udemy.com/surviving-introduction-to-finance/
1106,information alert,https://www.udemy.com/weighted-average-cost-of-capital-wacc/
1107,warning alert,https://www.udemy.com/studying-the-cfa-mandarin/
1108,Rating: 4.2 out of 5,https://www.udemy.com/condor-broken-wing-butterfly-options-trading-course-system/
1109,評価: 4.1（5段階中）,https://www.udemy.com/kabucom_zeise/
1110,評価: 4.1（5段階中）,https://www.udemy.com/kabucom_start/
1111,Rating: 3.1 out of 5,https://www.udemy.com/trading-for-a-living-full-time-trader/
1112,Rating: 4.7 out of 5,https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/
1113,Rating: 4.5 out of 5,https://www.udemy.com/financial-analysis-from-scratch-to-professional-level/
1114,https://www.udemy.com/labour-costing/,
1115,Rating: 4.7 out of 5,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/
1116,Rating: 4.9 out of 5,https://www.udemy.com/the-intelligent-investor/
1117,Rating: 4.1 out of 5,https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/
1118,Rating: 4.3 out of 5,https://www.udemy.com/binary-options/
1119,Rating: 3.6 out of 5,https://www.udemy.com/from-wall-street-to-your-street/
1120,Rating: 3.8 out of 5,https://www.udemy.com/build-your-own-naked-trading-forex-robot/
1121,Rating: 4.1 out of 5,https://www.udemy.com/taxpreparation/
1122,Rating: 4.4 out of 5,https://www.udemy.com/everything-you-need-to-know-about-taxes/
1123,warning alert,https://www.udemy.com/fibonacci-trading-strategy/
1124,Rating: 4.4 out of 5,https://www.udemy.com/finance-and-accounting-for-startups/
1125,information alert,https://www.udemy.com/forex-calculate-lot-size-like-pro/
1126,Rating: 4.6 out of 5,https://www.udemy.com/forextrader/
1127,Rating: 4.2 out of 5,https://www.udemy.com/tape-reading-101-learn-how-to-read-the-tape-for-day-trading/
1128,warning alert,https://www.udemy.com/4dailytrades/
1129,Rating: 3.6 out of 5,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/
1130,Rating: 4.3 out of 5,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/
1131,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,
1132,warning alert,https://www.udemy.com/developing-a-trading-strategy-your-guide-to-making-millions/
1133,Rating: 3.6 out of 5,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/
1134,Rating: 4.4 out of 5,https://www.udemy.com/how-to-trade-forex-like-a-hedge-fund/
1135,warning alert,https://www.udemy.com/financialratio/
1136,warning alert,https://www.udemy.com/how-to-build-profitable-automated-trading-strategies/
1137,Rating: 3.8 out of 5,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/
1138,Rating: 3.5 out of 5,https://www.udemy.com/management-accounting-a-complete-study/
1139,warning alert,https://www.udemy.com/become-a-career-day-trader/
1140,Rating: 4.3 out of 5,https://www.udemy.com/equity-products/
1141,Rating: 4.4 out of 5,https://www.udemy.com/severson-financial-accounting-part-one/
1142,warning alert,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/
1143,warning alert,https://www.udemy.com/monetizing-your-website-how-to-add-cost-per-action-cpa/
1144,Rating: 4.6 out of 5,https://www.udemy.com/advanced-finance-and-accounting-for-startups/
1145,https://www.udemy.com/basics-of-indian-income-tax/,
1146,warning alert,https://www.udemy.com/trade-for-a-living/
1147,Rating: 4.1 out of 5,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/
1148,Rating: 4.6 out of 5,https://www.udemy.com/credit-analysis-process/
1149,warning alert,https://www.udemy.com/beginner-trading-forex-strategy/
1150,Rating: 4.4 out of 5,https://www.udemy.com/beginners-guide-to-technical-analysis/
1151,Rating: 4.2 out of 5,https://www.udemy.com/get-out-of-debt-the-power-of-using-compounding-interest/
1152,https://www.udemy.com/the-123-trading-strategy-learn-to-trade-in-one-hour/,
1153,Rating: 4.4 out of 5,https://www.udemy.com/basel_norms_simplified/
1154,warning alert,https://www.udemy.com/learn-to-trade-forex-naked-price-action-wammie-trade/
1155,Rating: 4.6 out of 5,https://www.udemy.com/fixed-income-securities/
1156,Rating: 4.1 out of 5,https://www.udemy.com/financialaccounting/
1157,Rating: 4.3 out of 5,https://www.udemy.com/trading-engulfing-candle-top-trend-continuation-strategy/
1158,Rating: 4.0 out of 5,https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/
1159,https://www.udemy.com/depreciation-accounting/,
1160,warning alert,https://www.udemy.com/revealed-profitable-secrets-of-successful-traders/
1161,information alert,https://www.udemy.com/make-money-from-the-stock-market/
1162,warning alert,https://www.udemy.com/amibroker-trading-systems/
1163,warning alert,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/
1164,warning alert,https://www.udemy.com/professional-risk-manager-prm-certification-level-4/
1165,Rating: 4.8 out of 5,https://www.udemy.com/crowdfunding-for-filmmakers/
1166,warning alert,https://www.udemy.com/how-to-make-it-work-successfully-in-capital-markets/
1167,warning alert,https://www.udemy.com/introduction-to-day-trading/
1168,Rating: 4.0 out of 5,https://www.udemy.com/how-to-run-a-business-business-finance-operations/
1169,Rating: 3.7 out of 5,https://www.udemy.com/learn-how-to-profit-with-market-rhythms/
1170,warning alert,https://www.udemy.com/optimizing-investment-to-maximise-your-return/
1171,"Classificação: 3,8 de 5",https://www.udemy.com/investimento-em-acoes-para-leigos/
1172,Rating: 3.9 out of 5,https://www.udemy.com/introduccion-a-la-contabilidad/
1173,avviso di attenzione,https://www.udemy.com/forex-trading-strategia-correlazione-eurgbp-gbpusd/
1174,"Bewertung: 4,1 von 5",https://www.udemy.com/finanzielle-unabhaengigkeit-2-millionaer-werden-mit-investment/
1175,評価: 4.3（5段階中）,https://www.udemy.com/kabucom_keizai/
1176,"Calificación: 4,4 de 5",https://www.udemy.com/contabilidad11/
1177,Rating: 4.3 out of 5,https://www.udemy.com/curso-de-opciones-basico/
1178,"Classificação: 4,7 de 5",https://www.udemy.com/aprenda-a-investir-seu-dinheiro/
1179,"Note : 4,7 sur 5",https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/
1180,Rating: 3.9 out of 5,https://www.udemy.com/actuarial-intro/
1181,評価: 3.6（5段階中）,https://www.udemy.com/tradingview/
1182,"Bewertung: 4,6 von 5",https://www.udemy.com/kostenrechnung-lernen-leicht-gemacht/
1183,Rating: 4.6 out of 5,https://www.udemy.com/metatrader4-platform-training/
1184,Rating: 4.0 out of 5,https://www.udemy.com/professional-bookkeeping-and-accounting-1/
1185,warning alert,https://www.udemy.com/analyzing-business-for-beginners/
1186,Rating: 3.6 out of 5,https://www.udemy.com/how-to-grow-your-small-business-and-not-run-out-of-cash/
1187,Rating: 4.3 out of 5,https://www.udemy.com/finance-for-non-finance-executives/
1188,Rating: 4.3 out of 5,https://www.udemy.com/create-mt4-forex-email-sound-and-notification-alerts/
1189,information alert,https://www.udemy.com/innovators-and-innovation-travel-through-time/
1190,warning alert,https://www.udemy.com/complete-course-for-stock-trading-all-skill-levels/
1191,warning alert,https://www.udemy.com/getting-paid-to-search-the-web/
1192,warning alert,https://www.udemy.com/super-fast-accounting/
1193,Rating: 3.7 out of 5,https://www.udemy.com/financial-modeling-and-valuation-complete-beginner-to-pro/
1194,Rating: 4.8 out of 5,https://www.udemy.com/learn-to-trade-chart-patterns/
1195,Rating: 4.4 out of 5,https://www.udemy.com/anatomy-and-figure-drawing-for-games-and-comics/
1196,Rating: 4.6 out of 5,https://www.udemy.com/illustrator-cc-masterclass/
1197,warning alert,https://www.udemy.com/typographical-logo-design/
1198,Rating: 4.2 out of 5,https://www.udemy.com/merchbyamazondesign/
1199,Rating: 4.5 out of 5,https://www.udemy.com/logodesign/
1200,Rating: 4.9 out of 5,https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/
1201,warning alert,https://www.udemy.com/create-professional-looking-infographics/
1202,Rating: 4.1 out of 5,https://www.udemy.com/learn-to-draw-and-paint/
1203,Rating: 4.5 out of 5,https://www.udemy.com/typographic-logos-typography-and-lettering-for-logo-design/
1204,Rating: 4.3 out of 5,https://www.udemy.com/photoshop-knights-become-a-professional-in-no-time/
1205,warning alert,https://www.udemy.com/canva-graphics-design-essential-training/
1206,Rating: 4.5 out of 5,https://www.udemy.com/triangulated-bird-origami-styled-bird-in-adobe-illustrator/
1207,評価: 4.6（5段階中）,https://www.udemy.com/illustrator-quick-tip10kawaii/
1208,"Bewertung: 4,5 von 5",https://www.udemy.com/deinen-roman-setzen-mit-pageplus-in-10-einfachen-schritten/
1209,評価: 3.9（5段階中）,https://www.udemy.com/1-tuqndy/
1210,Rating: 4.4 out of 5,https://www.udemy.com/graphic-design-for-beginners/
1211,Rating: 4.6 out of 5,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/
